      Step     Time          Energy          fmax
BFGS:    0 16:49:23     -169.581467        6.148818
BFGS:    1 16:49:23     -171.162613        3.056650
BFGS:    2 16:49:23     -171.722244        1.337095
BFGS:    3 16:49:24     -171.851593        1.174002
BFGS:    4 16:49:24     -171.957291        0.719189
BFGS:    5 16:49:24     -172.021408        0.921364
BFGS:    6 16:49:24     -172.135635        1.159963
BFGS:    7 16:49:25     -172.264038        1.031438
BFGS:    8 16:49:25     -172.366714        0.944118
BFGS:    9 16:49:25     -172.437347        0.750497
BFGS:   10 16:49:25     -172.488831        0.603625
BFGS:   11 16:49:26     -172.553162        0.468041
BFGS:   12 16:49:26     -172.599838        0.365269
BFGS:   13 16:49:26     -172.636520        0.173968
BFGS:   14 16:49:26     -172.642502        0.076974
BFGS:   15 16:49:26     -172.643326        0.062369
BFGS:   16 16:49:27     -172.644394        0.054434
BFGS:   17 16:49:27     -172.645172        0.045010
