      Step     Time          Energy          fmax
BFGS:    0 17:20:28     -194.668394        0.379254
BFGS:    1 17:20:31     -194.673366        0.232709
BFGS:    2 17:20:33     -194.677986        0.241244
BFGS:    3 17:20:36     -194.682327        0.233834
BFGS:    4 17:20:38     -194.683061        0.117262
BFGS:    5 17:20:41     -194.683277        0.076632
BFGS:    6 17:20:43     -194.683593        0.144991
BFGS:    7 17:20:46     -194.684360        0.240296
BFGS:    8 17:20:48     -194.685718        0.308732
BFGS:    9 17:20:51     -194.687335        0.266374
BFGS:   10 17:20:54     -194.688386        0.123065
BFGS:   11 17:20:56     -194.688917        0.043305
      Step     Time          Energy          fmax
BFGS:    0 06:04:41     -194.668395        0.379254
BFGS:    1 06:04:44     -194.673364        0.232709
BFGS:    2 06:04:47     -194.677986        0.241243
BFGS:    3 06:04:49     -194.682329        0.233835
BFGS:    4 06:04:52     -194.683061        0.117262
BFGS:    5 06:04:54     -194.683275        0.076632
BFGS:    6 06:04:57     -194.683595        0.144991
BFGS:    7 06:04:59     -194.684360        0.240296
BFGS:    8 06:05:02     -194.685714        0.308732
BFGS:    9 06:05:04     -194.687332        0.266375
BFGS:   10 06:05:07     -194.688386        0.123138
BFGS:   11 06:05:09     -194.688919        0.043311
