      Step     Time          Energy          fmax
BFGS:    0 06:38:14     -194.668399        0.379254
BFGS:    1 06:38:16     -194.673368        0.232708
BFGS:    2 06:38:19     -194.677988        0.241242
BFGS:    3 06:38:21     -194.682327        0.233835
BFGS:    4 06:38:24     -194.683061        0.117336
BFGS:    5 06:38:26     -194.683273        0.076779
BFGS:    6 06:38:29     -194.683595        0.144767
BFGS:    7 06:38:31     -194.684370        0.240522
BFGS:    8 06:38:34     -194.685714        0.308730
BFGS:    9 06:38:36     -194.687337        0.266298
BFGS:   10 06:38:39     -194.688390        0.122992
BFGS:   11 06:38:41     -194.688920        0.043312
      Step     Time          Energy          fmax
BFGS:    0 19:22:17     -194.668395        0.379254
BFGS:    1 19:22:20     -194.673366        0.232708
BFGS:    2 19:22:22     -194.677988        0.241242
BFGS:    3 19:22:25     -194.682327        0.233835
BFGS:    4 19:22:27     -194.683061        0.117337
BFGS:    5 19:22:30     -194.683277        0.076779
BFGS:    6 19:22:32     -194.683593        0.144840
BFGS:    7 19:22:35     -194.684366        0.240372
BFGS:    8 19:22:37     -194.685716        0.308806
BFGS:    9 19:22:40     -194.687335        0.266447
BFGS:   10 19:22:42     -194.688390        0.122848
BFGS:   11 19:22:45     -194.688920        0.043319
