      Step     Time          Energy          fmax
BFGS:    0 11:19:52     -172.642807        0.587395
BFGS:    1 11:19:52     -172.660065        0.289710
BFGS:    2 11:19:53     -172.671219        0.253367
BFGS:    3 11:19:53     -172.683029        0.442844
BFGS:    4 11:19:53     -172.700516        0.564077
BFGS:    5 11:19:53     -172.712311        0.377925
BFGS:    6 11:19:54     -172.718246        0.135052
BFGS:    7 11:19:54     -172.721298        0.176079
BFGS:    8 11:19:54     -172.726791        0.271979
BFGS:    9 11:19:55     -172.734695        0.308339
BFGS:   10 11:19:55     -172.742523        0.202841
BFGS:   11 11:19:55     -172.747772        0.210630
BFGS:   12 11:19:55     -172.754974        0.330886
BFGS:   13 11:19:56     -172.764465        0.533939
BFGS:   14 11:19:56     -172.775894        0.568584
BFGS:   15 11:19:56     -172.785019        0.368817
BFGS:   16 11:19:57     -172.790604        0.101493
BFGS:   17 11:19:57     -172.791931        0.040832
      Step     Time          Energy          fmax
BFGS:    0 01:00:02     -172.642807        0.587401
BFGS:    1 01:00:03     -172.660065        0.289710
BFGS:    2 01:00:03     -172.671219        0.253366
BFGS:    3 01:00:03     -172.683029        0.442889
BFGS:    4 01:00:03     -172.700516        0.564073
BFGS:    5 01:00:04     -172.712311        0.377834
BFGS:    6 01:00:04     -172.718262        0.135053
BFGS:    7 01:00:05     -172.721298        0.176083
BFGS:    8 01:00:05     -172.726791        0.271931
BFGS:    9 01:00:05     -172.734695        0.308331
BFGS:   10 01:00:05     -172.742538        0.202881
BFGS:   11 01:00:06     -172.747772        0.210630
BFGS:   12 01:00:06     -172.754974        0.330731
BFGS:   13 01:00:06     -172.764465        0.533844
BFGS:   14 01:00:07     -172.775894        0.568602
BFGS:   15 01:00:07     -172.785019        0.368897
BFGS:   16 01:00:08     -172.790604        0.101551
BFGS:   17 01:00:08     -172.791931        0.040841
