      Step     Time          Energy          fmax
BFGS:    0 00:42:00     -205.762126        2.349220
BFGS:    1 00:42:03     -205.926181        1.483475
BFGS:    2 00:42:06     -206.310567        1.180807
BFGS:    3 00:42:09     -206.373409        1.341364
BFGS:    4 00:42:12     -206.497527        0.892964
BFGS:    5 00:42:15     -206.534490        0.965452
BFGS:    6 00:42:17     -206.573125        0.849449
BFGS:    7 00:42:20     -206.652744        0.924250
BFGS:    8 00:42:23     -206.772222        0.974912
BFGS:    9 00:42:26     -206.860389        0.551875
BFGS:   10 00:42:29     -206.881908        0.168293
BFGS:   11 00:42:32     -206.886388        0.144419
BFGS:   12 00:42:34     -206.889507        0.113622
BFGS:   13 00:42:37     -206.892299        0.134684
BFGS:   14 00:42:40     -206.894838        0.088643
BFGS:   15 00:42:43     -206.895934        0.060281
BFGS:   16 00:42:46     -206.896171        0.033671
      Step     Time          Energy          fmax
BFGS:    0 13:09:34     -205.762124        2.349212
BFGS:    1 13:09:35     -205.926173        1.483487
BFGS:    2 13:09:36     -206.310563        1.180902
BFGS:    3 13:09:37     -206.373407        1.341356
BFGS:    4 13:09:38     -206.497545        0.893156
BFGS:    5 13:09:39     -206.534494        0.965405
BFGS:    6 13:09:40     -206.573135        0.849322
BFGS:    7 13:09:41     -206.652784        0.924194
BFGS:    8 13:09:42     -206.772264        0.974724
BFGS:    9 13:09:43     -206.860404        0.551617
BFGS:   10 13:09:44     -206.881913        0.168290
BFGS:   11 13:09:45     -206.886390        0.144405
BFGS:   12 13:09:46     -206.889510        0.113659
BFGS:   13 13:09:47     -206.892303        0.134724
BFGS:   14 13:09:48     -206.894840        0.088628
BFGS:   15 13:09:49     -206.895942        0.060226
BFGS:   16 13:09:50     -206.896167        0.033635
