      Step     Time          Energy          fmax
BFGS:    0 01:01:23     -205.499660        1.657156
BFGS:    1 01:01:26     -205.570140        1.883329
BFGS:    2 01:01:28     -206.090909        1.594565
BFGS:    3 01:01:31     -206.328351        1.932329
BFGS:    4 01:01:34     -206.466815        1.392619
BFGS:    5 01:01:37     -206.633725        1.132783
BFGS:    6 01:01:39     -206.706899        0.628280
BFGS:    7 01:01:42     -206.732503        0.433383
BFGS:    8 01:01:45     -206.757837        0.354396
BFGS:    9 01:01:47     -206.774934        0.345413
BFGS:   10 01:01:50     -206.786844        0.255916
BFGS:   11 01:01:53     -206.789848        0.249527
BFGS:   12 01:01:55     -206.807538        0.513996
BFGS:   13 01:01:58     -206.825853        0.592553
BFGS:   14 01:02:01     -206.847865        0.429461
BFGS:   15 01:02:04     -206.863891        0.232469
BFGS:   16 01:02:06     -206.873492        0.211050
BFGS:   17 01:02:09     -206.882432        0.311019
BFGS:   18 01:02:12     -206.891622        0.232024
BFGS:   19 01:02:14     -206.895297        0.094216
BFGS:   20 01:02:17     -206.896066        0.078355
BFGS:   21 01:02:20     -206.896665        0.065097
BFGS:   22 01:02:22     -206.897331        0.087489
BFGS:   23 01:02:25     -206.897863        0.065421
BFGS:   24 01:02:28     -206.898092        0.023205
      Step     Time          Energy          fmax
BFGS:    0 13:16:53     -205.499658        1.657156
BFGS:    1 13:16:54     -205.570142        1.883333
BFGS:    2 13:16:55     -206.090909        1.594564
BFGS:    3 13:16:56     -206.328351        1.932183
BFGS:    4 13:16:57     -206.466819        1.392500
BFGS:    5 13:16:58     -206.633733        1.132681
BFGS:    6 13:16:59     -206.706908        0.628127
BFGS:    7 13:17:00     -206.732505        0.433382
BFGS:    8 13:17:01     -206.757842        0.354367
BFGS:    9 13:17:02     -206.774936        0.345420
BFGS:   10 13:17:03     -206.786844        0.255857
BFGS:   11 13:17:04     -206.789855        0.249588
BFGS:   12 13:17:05     -206.807548        0.513810
BFGS:   13 13:17:06     -206.825870        0.592366
BFGS:   14 13:17:07     -206.847875        0.429303
BFGS:   15 13:17:08     -206.863897        0.232450
BFGS:   16 13:17:09     -206.873496        0.211023
BFGS:   17 13:17:10     -206.882442        0.310975
BFGS:   18 13:17:11     -206.891628        0.231972
BFGS:   19 13:17:12     -206.895297        0.094205
BFGS:   20 13:17:13     -206.896066        0.078353
BFGS:   21 13:17:14     -206.896673        0.065107
BFGS:   22 13:17:15     -206.897331        0.087468
BFGS:   23 13:17:16     -206.897861        0.065410
BFGS:   24 13:17:17     -206.898095        0.023196
