      Step     Time          Energy          fmax
BFGS:    0 02:25:07     -205.588067        1.777350
BFGS:    1 02:25:10     -205.648269        1.692865
BFGS:    2 02:25:12     -205.945279        0.967118
BFGS:    3 02:25:15     -205.991506        1.027274
BFGS:    4 02:25:18     -206.062261        0.508240
BFGS:    5 02:25:21     -206.071674        0.326451
BFGS:    6 02:25:24     -206.082996        0.414797
BFGS:    7 02:25:27     -206.098556        0.583620
BFGS:    8 02:25:30     -206.115138        0.548058
BFGS:    9 02:25:33     -206.124248        0.304538
BFGS:   10 02:25:35     -206.130626        0.319717
BFGS:   11 02:25:38     -206.142612        0.679220
BFGS:   12 02:25:41     -206.167430        1.261229
BFGS:   13 02:25:44     -206.194700        1.555741
BFGS:   14 02:25:47     -206.242299        1.520086
BFGS:   15 02:25:50     -206.310884        0.737539
BFGS:   16 02:25:53     -206.335046        0.799338
BFGS:   17 02:25:56     -206.358604        0.593756
BFGS:   18 02:25:59     -206.373565        0.612779
BFGS:   19 02:26:02     -206.392789        0.303490
BFGS:   20 02:26:04     -206.402900        0.367208
BFGS:   21 02:26:07     -206.410560        0.318207
BFGS:   22 02:26:10     -206.421560        0.299672
BFGS:   23 02:26:13     -206.441245        0.466193
BFGS:   24 02:26:16     -206.467998        0.542745
BFGS:   25 02:26:19     -206.496475        0.443146
BFGS:   26 02:26:22     -206.517999        0.308092
BFGS:   27 02:26:25     -206.535230        0.332971
BFGS:   28 02:26:28     -206.557510        0.509912
BFGS:   29 02:26:31     -206.591048        0.642074
BFGS:   30 02:26:33     -206.623353        0.452382
BFGS:   31 02:26:36     -206.639215        0.289229
BFGS:   32 02:26:39     -206.645574        0.232152
BFGS:   33 02:26:42     -206.658109        0.363889
BFGS:   34 02:26:45     -206.673934        0.385870
BFGS:   35 02:26:48     -206.687593        0.274597
BFGS:   36 02:26:51     -206.694240        0.229265
BFGS:   37 02:26:54     -206.700944        0.261166
BFGS:   38 02:26:57     -206.713531        0.406479
BFGS:   39 02:26:59     -206.732433        0.499168
BFGS:   40 02:27:02     -206.754907        0.435722
BFGS:   41 02:27:05     -206.773290        0.324071
BFGS:   42 02:27:08     -206.786859        0.322393
BFGS:   43 02:27:11     -206.798784        0.334127
BFGS:   44 02:27:14     -206.819913        0.419276
BFGS:   45 02:27:17     -206.845001        0.328565
BFGS:   46 02:27:19     -206.857484        0.223225
BFGS:   47 02:27:22     -206.862121        0.167013
BFGS:   48 02:27:25     -206.866458        0.113405
BFGS:   49 02:27:28     -206.867847        0.090755
BFGS:   50 02:27:31     -206.869453        0.072277
BFGS:   51 02:27:33     -206.871778        0.076169
BFGS:   52 02:27:36     -206.873769        0.110166
BFGS:   53 02:27:39     -206.875318        0.119045
BFGS:   54 02:27:42     -206.876943        0.111928
BFGS:   55 02:27:45     -206.879489        0.114582
BFGS:   56 02:27:48     -206.883611        0.116163
BFGS:   57 02:27:50     -206.888305        0.123677
BFGS:   58 02:27:53     -206.891471        0.112336
BFGS:   59 02:27:56     -206.892686        0.094317
BFGS:   60 02:27:59     -206.893310        0.074800
BFGS:   61 02:28:02     -206.894264        0.049261
      Step     Time          Energy          fmax
BFGS:    0 13:47:18     -205.588067        1.777350
BFGS:    1 13:47:19     -205.648269        1.692867
BFGS:    2 13:47:20     -205.945283        0.967117
BFGS:    3 13:47:22     -205.991510        1.027263
BFGS:    4 13:47:23     -206.062261        0.508252
BFGS:    5 13:47:24     -206.071674        0.326438
BFGS:    6 13:47:25     -206.082999        0.414745
BFGS:    7 13:47:26     -206.098560        0.583672
BFGS:    8 13:47:27     -206.115138        0.548079
BFGS:    9 13:47:28     -206.124254        0.304499
BFGS:   10 13:47:29     -206.130628        0.319698
BFGS:   11 13:47:30     -206.142617        0.679209
BFGS:   12 13:47:31     -206.167436        1.261341
BFGS:   13 13:47:32     -206.194703        1.555656
BFGS:   14 13:47:33     -206.242328        1.520046
BFGS:   15 13:47:34     -206.310886        0.737894
BFGS:   16 13:47:35     -206.335088        0.798565
