      Step     Time          Energy          fmax
BFGS:    0 03:28:27     -203.720861        2.939535
BFGS:    1 03:28:30     -204.328050        2.028339
BFGS:    2 03:28:33     -204.965867        1.262908
BFGS:    3 03:28:36     -205.077768        1.277138
BFGS:    4 03:28:39     -205.239663        1.145120
BFGS:    5 03:28:42     -205.385682        0.835711
BFGS:    6 03:28:45     -205.489085        0.638587
BFGS:    7 03:28:48     -205.532117        0.669312
BFGS:    8 03:28:51     -205.603549        0.795129
BFGS:    9 03:28:54     -205.669616        0.811140
BFGS:   10 03:28:57     -205.735032        1.144901
BFGS:   11 03:29:00     -205.816037        1.234111
BFGS:   12 03:29:03     -205.889455        0.983282
BFGS:   13 03:29:06     -205.941894        0.519224
BFGS:   14 03:29:09     -205.959514        0.137264
BFGS:   15 03:29:12     -205.962146        0.134500
BFGS:   16 03:29:15     -205.965053        0.147098
BFGS:   17 03:29:18     -205.968648        0.199721
BFGS:   18 03:29:20     -205.971790        0.163431
BFGS:   19 03:29:23     -205.973579        0.077177
BFGS:   20 03:29:26     -205.974292        0.055513
BFGS:   21 03:29:29     -205.974706        0.063359
BFGS:   22 03:29:32     -205.975417        0.074461
BFGS:   23 03:29:35     -205.976644        0.081546
BFGS:   24 03:29:38     -205.978397        0.076565
BFGS:   25 03:29:41     -205.980512        0.099225
BFGS:   26 03:29:44     -205.983135        0.120126
BFGS:   27 03:29:47     -205.986451        0.118543
BFGS:   28 03:29:50     -205.990371        0.092319
BFGS:   29 03:29:53     -205.993472        0.097185
BFGS:   30 03:29:56     -205.995019        0.080471
BFGS:   31 03:29:59     -205.996053        0.090414
BFGS:   32 03:30:02     -205.997018        0.055989
BFGS:   33 03:30:05     -205.997592        0.037947
      Step     Time          Energy          fmax
BFGS:    0 14:10:04     -203.720855        2.939538
BFGS:    1 14:10:05     -204.328048        2.028335
BFGS:    2 14:10:06     -204.965865        1.262903
BFGS:    3 14:10:07     -205.077768        1.277138
BFGS:    4 14:10:08     -205.239661        1.145117
BFGS:    5 14:10:09     -205.385684        0.835689
BFGS:    6 14:10:10     -205.489084        0.638581
BFGS:    7 14:10:11     -205.532117        0.669323
BFGS:    8 14:10:13     -205.603559        0.795077
BFGS:    9 14:10:14     -205.669620        0.811161
BFGS:   10 14:10:15     -205.735042        1.144887
BFGS:   11 14:10:16     -205.816043        1.234102
BFGS:   12 14:10:17     -205.889461        0.983263
BFGS:   13 14:10:18     -205.941898        0.519169
BFGS:   14 14:10:19     -205.959514        0.137262
BFGS:   15 14:10:20     -205.962146        0.134503
BFGS:   16 14:10:21     -205.965051        0.147144
BFGS:   17 14:10:22     -205.968648        0.199735
BFGS:   18 14:10:23     -205.971792        0.163403
BFGS:   19 14:10:24     -205.973583        0.077199
BFGS:   20 14:10:25     -205.974292        0.055515
BFGS:   21 14:10:26     -205.974708        0.063362
BFGS:   22 14:10:27     -205.975421        0.074472
BFGS:   23 14:10:28     -205.976644        0.081531
BFGS:   24 14:10:29     -205.978399        0.076551
BFGS:   25 14:10:30     -205.980516        0.099215
BFGS:   26 14:10:31     -205.983133        0.120127
BFGS:   27 14:10:32     -205.986453        0.118541
BFGS:   28 14:10:33     -205.990371        0.092305
BFGS:   29 14:10:34     -205.993470        0.097155
BFGS:   30 14:10:35     -205.995023        0.080442
BFGS:   31 14:10:36     -205.996051        0.090363
BFGS:   32 14:10:37     -205.997018        0.056016
BFGS:   33 14:10:38     -205.997592        0.037983
