      Step     Time          Energy          fmax
BFGS:    0 17:24:21     -172.712967        0.608920
BFGS:    1 17:24:21     -172.733459        0.568996
BFGS:    2 17:24:21     -172.790009        1.141085
BFGS:    3 17:24:21     -172.843094        1.591103
BFGS:    4 17:24:21     -172.848297        1.809643
BFGS:    5 17:24:22     -172.943069        1.699796
BFGS:    6 17:24:22     -173.019058        1.702154
BFGS:    7 17:24:22     -173.044907        4.915848
BFGS:    8 17:24:22     -173.321564        1.384080
BFGS:    9 17:24:23     -173.481750        1.151662
BFGS:   10 17:24:23     -173.625641        0.695667
BFGS:   11 17:24:23     -173.654419        0.853834
BFGS:   12 17:24:23     -173.666489        0.290325
BFGS:   13 17:24:24     -173.672897        0.184640
BFGS:   14 17:24:24     -173.680679        0.247318
BFGS:   15 17:24:24     -173.682892        0.187627
BFGS:   16 17:24:24     -173.685150        0.149963
BFGS:   17 17:24:24     -173.687836        0.159086
BFGS:   18 17:24:25     -173.693542        0.211714
BFGS:   19 17:24:25     -173.700943        0.284580
BFGS:   20 17:24:25     -173.706467        0.204649
BFGS:   21 17:24:26     -173.708710        0.111107
BFGS:   22 17:24:26     -173.710098        0.110706
BFGS:   23 17:24:26     -173.711594        0.100599
BFGS:   24 17:24:26     -173.713608        0.155000
BFGS:   25 17:24:26     -173.715393        0.133459
BFGS:   26 17:24:27     -173.716171        0.058485
BFGS:   27 17:24:27     -173.716339        0.014197
